accuracy,client,client_trust_score,client_score
9.95,0,0.1,0.09999999999999999
9.95,1,0.1,0.09999999999999999
9.95,2,0.1,0.09999999999999999
9.95,3,0.1,0.09999999999999999
9.95,4,0.1,0.09999999999999999
9.95,5,0.1,0.09999999999999999
9.95,6,0.1,0.09999999999999999
9.95,7,0.1,0.09999999999999999
9.95,8,0.1,0.09999999999999999
9.95,9,0.1,0.09999999999999999
27.683333333333334,0,0.1,0.09999999999999999
27.683333333333334,1,0.1,0.09999999999999999
27.683333333333334,2,0.1,0.09999999999999999
27.683333333333334,3,0.1,0.09999999999999999
27.683333333333334,4,0.1,0.09999999999999999
27.683333333333334,5,0.1,0.09999999999999999
27.683333333333334,6,0.1,0.09999999999999999
27.683333333333334,7,0.1,0.09999999999999999
27.683333333333334,8,0.1,0.09999999999999999
27.683333333333334,9,0.1,0.09999999999999999
27.358333333333334,0,0.1,0.09999999999999999
27.358333333333334,1,0.1,0.09999999999999999
27.358333333333334,2,0.1,0.09999999999999999
27.358333333333334,3,0.1,0.09999999999999999
27.358333333333334,4,0.1,0.09999999999999999
27.358333333333334,5,0.1,0.09999999999999999
27.358333333333334,6,0.1,0.09999999999999999
27.358333333333334,7,0.1,0.09999999999999999
27.358333333333334,8,0.1,0.09999999999999999
27.358333333333334,9,0.1,0.09999999999999999
11.041666666666666,0,0.1,0.09999999999999999
11.041666666666666,1,0.1,0.09999999999999999
11.041666666666666,2,0.1,0.09999999999999999
11.041666666666666,3,0.1,0.09999999999999999
11.041666666666666,4,0.1,0.09999999999999999
11.041666666666666,5,0.1,0.09999999999999999
11.041666666666666,6,0.1,0.09999999999999999
11.041666666666666,7,0.1,0.09999999999999999
11.041666666666666,8,0.1,0.09999999999999999
11.041666666666666,9,0.1,0.09999999999999999
11.883333333333333,0,0.1,0.09999999999999999
11.883333333333333,1,0.1,0.09999999999999999
11.883333333333333,2,0.1,0.09999999999999999
11.883333333333333,3,0.1,0.09999999999999999
11.883333333333333,4,0.1,0.09999999999999999
11.883333333333333,5,0.1,0.09999999999999999
11.883333333333333,6,0.1,0.09999999999999999
11.883333333333333,7,0.1,0.09999999999999999
11.883333333333333,8,0.1,0.09999999999999999
11.883333333333333,9,0.1,0.09999999999999999
